suite	backend	ref	commit	toolchain	repeat	file	proof	vc	goal_hash	status	category	milliseconds	message	goal
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_total_correct	7228731597997214785	7228731597997214785	pass	-	88	-	∀ j < i, j * j ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_total_correct	13073343856082995605	13073343856082995605	pass	-	61	-	¬i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_total_correct	13635698331308129878	13635698331308129878	pass	-	157	-	∀ j < 0, j * j ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_total_correct	10800841518550636949	10800841518550636949	fail	timeout	6189	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ (i_1 : ℕ), i_1 * i_1 ≤ x → i_1 ≤ i - 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_total_correct	12457966505053151830	12457966505053151830	fail	timeout	5443	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ i_1 ≤ i - 1, i_1 * i_1 ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_total_correct	17578352201394481400	17578352201394481400	fail	timeout	5371	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	(i - 1) * (i - 1) ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	628191952620585962	628191952620585962	fail	timeout	5201	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ (i : ℕ), i * i * i ≤ x → i ≤ 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	5408980950461060684	5408980950461060684	fail	timeout	5445	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ i ≤ 0, i * i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	17796805544787031687	17796805544787031687	pass	-	47	-	0 * 0 * 0 ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	12597585967811959528	12597585967811959528	fail	timeout	5794	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ j < i + 1, j * j * j ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	17892696244691966181	17892696244691966181	fail	timeout	6531	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	x + 8 - (i + 1) < x + 8 - i
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	11504389341422214604	11504389341422214604	pass	-	176	-	∀ j < i, j * j * j ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	1828175149019549874	1828175149019549874	pass	-	168	-	¬i * i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	8027176826117333927	8027176826117333927	pass	-	309	-	∀ j < 0, j * j * j ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	8642365996124661698	8642365996124661698	fail	timeout	5743	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ (i_1 : ℕ), i_1 * i_1 * i_1 ≤ x → i_1 ≤ i - 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	1031468476226669362	1031468476226669362	fail	timeout	6863	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ i_1 ≤ i - 1, i_1 * i_1 * i_1 ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	cbrt_correct	9859620190106577091	9859620190106577091	fail	timeout	5872	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	(i - 1) * (i - 1) * (i - 1) ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	7745518040588453633	7745518040588453633	pass	-	3	-	(r + l) / 2 * ((r + l) / 2) ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	7275559839122250210	7275559839122250210	pass	-	2	-	x < r * r
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	17809363630590163151	17809363630590163151	fail	timeout	5921	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ i ≤ (r + l) / 2, i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	3756677303263535492	3756677303263535492	fail	timeout	5495	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	r - (r + l) / 2 < r - l
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	4049183095434299843	4049183095434299843	pass	-	3	-	l * l ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	845228717509319176	845228717509319176	fail	timeout	5660	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	x < (r + l) / 2 * ((r + l) / 2)
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	14080923781397173690	14080923781397173690	pass	-	192	-	∀ i ≤ l, i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	2013384436827156188	2013384436827156188	fail	timeout	5559	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	(r + l) / 2 - l < r - l
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	4049183095434299843	4049183095434299843	pass	-	2	-	l * l ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	7275559839122250210	7275559839122250210	pass	-	2	-	x < r * r
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	14080923781397173690	14080923781397173690	pass	-	134	-	∀ i ≤ l, i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	5112937323286018014	5112937323286018014	pass	-	77	-	¬1 < r - l
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	4559485301326837329	4559485301326837329	pass	-	137	-	0 * 0 ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	6911359079999020658	6911359079999020658	pass	-	1	-	x < bnd * bnd
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	16395326812896940336	16395326812896940336	fail	timeout	5876	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ i ≤ 0, i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	18362062349273978007	18362062349273978007	fail	timeout	5754	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	∀ (i_2 : ℕ), i_2 * i_2 ≤ x → i_2 ≤ i
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	8802921734925604215	8802921734925604215	pass	-	165	-	∀ i_2 ≤ i, i_2 * i_2 ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/Examples_Total.lean	sqrt_bn_correct	8723303018838369810	8723303018838369810	pass	-	4	-	i * i ≤ x
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/GCD.lean	gcd_correct	4384199359441751320	4384199359441751320	pass	-	1	-	a > 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/GCD.lean	gcd_correct	9601099415740649235	9601099415740649235	fail	tactic	219	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	b > 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/GCD.lean	gcd_correct	1185000637665826843	1185000637665826843	pass	-	2	-	x > 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	3150397294412475763	3150397294412475763	fail	tactic	3780	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	True ↔ ¬isPrime n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	8498703091421742660	8498703091421742660	fail	tactic	1053	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	2 ≤ i + 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	15405612526479945524	15405612526479945524	fail	tactic	1225	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	true = false ↔ ∀ (d : ℕ), 2 ≤ d → d < i + 1 → n % d ≠ 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	3635621084297233985	3635621084297233985	pass	-	220	-	(i + 1 - 1) * (i + 1 - 1) ≤ n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	8498703091421742660	8498703091421742660	fail	tactic	961	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	2 ≤ i + 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	15497101072354692966	15497101072354692966	fail	tactic	1576	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	ret = false ↔ ∀ (d : ℕ), 2 ≤ d → d < i + 1 → n % d ≠ 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	3635621084297233985	3635621084297233985	pass	-	211	-	(i + 1 - 1) * (i + 1 - 1) ≤ n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	8419734978408419013	8419734978408419013	pass	-	3	-	2 ≤ i
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	18150307703072330979	18150307703072330979	pass	-	3	-	ret = false ↔ ∀ (d : ℕ), 2 ≤ d → d < i → n % d ≠ 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	1456886557593529150	1456886557593529150	pass	-	2	-	(i - 1) * (i - 1) ≤ n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	16017810969246570786	16017810969246570786	pass	-	83	-	¬i * i ≤ n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	12543135627460772462	12543135627460772462	pass	-	30	-	2 ≤ 2
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	1572539502098385654	1572539502098385654	fail	tactic	319	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	True ↔ ∀ (d : ℕ), 2 ≤ d → d < 2 → n % d ≠ 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	11076373139303988464	11076373139303988464	fail	tactic	178	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	(2 - 1) * (2 - 1) ≤ n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsNonPrime.lean	IsNonPrime_correct	15559572021364972958	15559572021364972958	fail	tactic	1102	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	ret_1 = true ↔ ¬isPrime n
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	11207960766534651515	11207960766534651515	fail	tactic	4663	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	0 ≤ i + 1 ∧ i + 1 ≤ a.size - 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	4413675682266163545	4413675682266163545	fail	tactic	6202	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	false = true → ∀ (k : ℕ), 0 ≤ k → k < i + 1 → a[k]! ≤ a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	9518487208184120090	9518487208184120090	pass	-	354	-	∃ k, 0 ≤ k ∧ k < a.size - 1 ∧ a[k]! > a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	11207960766534651515	11207960766534651515	fail	tactic	4551	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	0 ≤ i + 1 ∧ i + 1 ≤ a.size - 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	16465854614385299804	16465854614385299804	fail	tactic	5306	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	sorted = true → ∀ (k : ℕ), 0 ≤ k → k < i + 1 → a[k]! ≤ a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	1749803822950348457	1749803822950348457	pass	-	589	-	sorted = false → ∃ k, 0 ≤ k ∧ k < a.size - 1 ∧ a[k]! > a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	6461838523585744673	6461838523585744673	pass	-	285	-	0 ≤ i ∧ i ≤ a.size - 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	5698263445699273715	5698263445699273715	pass	-	474	-	sorted = true → ∀ (k : ℕ), 0 ≤ k → k < i → a[k]! ≤ a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	1749803822950348457	1749803822950348457	pass	-	484	-	sorted = false → ∃ k, 0 ≤ k ∧ k < a.size - 1 ∧ a[k]! > a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	16458001095677251802	16458001095677251802	fail	tactic	4303	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	i = a.size - 1 ∨ sorted = false
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	11716511832970583731	11716511832970583731	pass	-	741	-	0 ≤ 0 ∧ 0 ≤ a.size - 1
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	13412663338101939313	13412663338101939313	pass	-	1339	-	∀ (k : ℕ), 0 ≤ k → k < 0 → a[k]! ≤ a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	10877051663303345536	10877051663303345536	fail	tactic	3311	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	true = false → ∃ k, 0 ≤ k ∧ k < a.size - 1 ∧ a[k]! > a[k + 1]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/IsSorted.lean	IsSorted_correct	2102916384874846137	2102916384874846137	fail	timeout	6619	Duper encountered a (deterministic) timeout. The maximum number of heartbeats 1000000 has been reached (use 'set_option maxHeartbeats <num>' to set the limit)	sorted_1 = true ↔ ∀ (i j : ℕ), 0 ≤ i → i < j → j < a.size → a[i]! ≤ a[j]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	6189042491608852705	6189042491608852705	fail	tactic	711	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	0 ≤ i + 1 ∧ i + 1 ≤ arr.size
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	13979591039540523316	13979591039540523316	fail	tactic	723	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	∀ j < i + 1, arr[i]! ≥ arr[j]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	6189042491608852705	6189042491608852705	fail	tactic	636	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	0 ≤ i + 1 ∧ i + 1 ≤ arr.size
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	3496913807798796367	3496913807798796367	fail	tactic	658	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	∀ j < i + 1, mx ≥ arr[j]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	13935834157065255340	13935834157065255340	pass	-	102	-	0 ≤ i ∧ i ≤ arr.size
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	10716558625718226994	10716558625718226994	pass	-	111	-	∀ j < i, mx ≥ arr[j]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	12429897440204793908	12429897440204793908	fail	tactic	324	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	i = arr.size
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	6662270672118944889	6662270672118944889	fail	tactic	234	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	0 ≤ 0 + 1 ∧ 0 + 1 ≤ arr.size
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	10294878435885712953	10294878435885712953	fail	tactic	215	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	∀ j < 0 + 1, arr[0]! ≥ arr[j]!
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MaxElem.lean	maxElem_correct	15821608085576758365	15821608085576758365	pass	-	140	-	isMax mx_1 arr
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MemAlloc.lean	mem_alloc_correct	633235845480694220	633235845480694220	fail	tactic	5938	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	∀ (b : addr),   List.find? (fun x => decide (block_size x ≥ size)) Ps = some b → 0 = b ∧ distPath nextOld free_listOld (Ps.erase b) 0
velvet	duper	5a1180338958908323a921255a8d158cf1f26c95	5a1180338958908323a921255a8d158cf1f26c95	leanprover/lean4:v4.32.2	1	Velvet/Examples/MemAlloc.lean	mem_alloc_correct	12262280732602434251	12262280732602434251	fail	tactic	189	Duper failed to solve the goal and determined that it will be unable to do so with the current configuration of options and selection of premises	∀ (b : addr),   List.find? (fun x => decide (block_size x ≥ size)) Ps = some b →     free_listOld = b ∧ distPath nextOld (nextOld free_listOld) (Ps.erase b) 0
